"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86"
"21MC010024CUNA03_00301_1_MC18-0163","","",28,21,7,60,0,0,0,0,251,20,5,0,0,0,0,133,0,67,89,0,0,0,168,23,281,184,0,0,0,0,3,0,3,5,0,1,244,359,0,0,0,0,"0x00b07040",151,"0x00c07040",121,"0x00a07040",63,"0x00f09050",57,"0x00a06040",56,"0x00b08050",40,"0x00f08050",37,"0x00c08050",35,"0x00e08050",34,"0x00d07040",29,"0x00906040",26,"0x00c08040",22,"0x00d08040",21,"0x00d08050",18,"0x00b06040",18,"0x00e08040",17,"0x00b08040",17,"0x00b07050",15,"0x00e09050",14,"0x00a06030",13,"11012021  11:24:02"
"21MC010024CUNA03_00301_1_MC18-0163","","",46,25,21,47,0,0,0,0,19,1,0,0,0,0,0,119,0,64,85,0,0,0,184,34,383,218,0,0,0,0,3,0,3,5,0,1,218,469,0,0,0,0,"0x00c07040",80,"0x00d07040",76,"0x00e07040",57,"0x00f08050",55,"0x00e08040",53,"0x00b07040",48,"0x00e08050",43,"0x00b06040",41,"0x00d08040",38,"0x00a07040",35,"0x00f09050",35,"0x00d08050",35,"0x00a06040",32,"0x00c06040",30,"0x00c08050",26,"0x00c08040",23,"0x00f08040",22,"0x00906040",19,"0x00b08050",19,"0x00f07040",18,"11012021  11:24:04"
"21MC010024CUNA03_00301_1_MC18-0163","","",28,17,11,58,0,0,0,0,15,7,0,0,0,0,0,104,0,65,81,0,0,0,184,37,323,186,0,0,0,0,3,0,3,5,0,1,68,282,0,0,0,0,"0x00c07040",108,"0x00d08050",86,"0x00b07040",84,"0x00c08050",65,"0x00f09050",51,"0x00e08050",46,"0x00d07040",41,"0x00b06040",40,"0x00b08050",34,"0x00e09050",33,"0x00a06040",30,"0x00f08050",28,"0x00d08040",28,"0x00d09050",27,"0x00c08040",22,"0x00a06030",21,"0x00b06030",21,"0x00e08040",18,"0x00b07050",18,"0x00a07040",17,"11012021  11:24:10"
"21MC010024CUNA03_00301_1_MC18-0163","","",26,19,11,65,0,0,0,0,185,22,7,0,0,0,0,129,0,69,83,0,0,0,310,165,487,169,0,0,0,0,3,0,3,5,0,1,27,329,0,0,0,0,"0x00f09050",85,"0x00d08050",60,"0x00c08050",54,"0x00e09050",54,"0x00c07040",53,"0x00b07040",44,"0x00e08050",40,"0x00f0a060",39,"0x00a07040",38,"0x00d09050",36,"0x00b08050",35,"0x00c08040",31,"0x00c09050",29,"0x00d08040",26,"0x00f08050",18,"0x00e08040",17,"0x00b08040",17,"0x00f0a050",17,"0x00f0b060",16,"0x00d07040",16,"11012021  11:24:11"
"21MC010024CUNA03_00301_1_MC18-0163","","",36,30,11,44,0,0,0,0,30,37,18,0,0,0,0,28,0,61,92,0,0,0,218,65,483,226,0,0,0,0,3,0,3,5,0,1,245,553,0,0,0,0,"0x00c07040",79,"0x00d07040",77,"0x00b06040",67,"0x00e08050",60,"0x00d08050",58,"0x00b07040",57,"0x00a06040",55,"0x00e07040",48,"0x00f08050",45,"0x00c08050",45,"0x00c06040",36,"0x00e07050",28,"0x00a06030",27,"0x00d07050",25,"0x00c07050",24,"0x00905030",20,"0x00a05030",18,"0x00a07040",18,"0x00b07050",14,"0x00f07050",13,"11012021  11:24:13"
"21MC010024CUNA03_00205_3_MC15-0644","","",34,21,13,52,0,0,0,0,9,268,68,0,0,0,0,307,0,69,144,0,0,0,236,77,456,216,0,0,0,0,3,0,3,5,0,1,115,404,0,0,0,0,"0x00604030",112,"0x00805030",103,"0x00705030",100,"0x00704030",100,"0x00906040",76,"0x00805040",59,"0x00806040",49,"0x00905040",46,"0x00804030",38,"0x00a06040",35,"0x00604020",20,"0x00906030",20,"0x00905030",19,"0x00a07040",18,"0x00b07040",16,"0x00705040",15,"0x00603020",13,"0x00c08040",9,"0x00806030",9,"0x00a07050",8,"11012021  11:24:46"
"21MC010024CUNA03_00205_3_MC15-0644","","",32,18,14,58,0,0,0,0,16,81,23,0,0,0,0,461,0,71,145,0,0,0,290,143,494,171,0,0,0,0,3,0,3,5,0,1,65,386,0,0,0,0,"0x00704030",108,"0x00906040",104,"0x00805030",97,"0x00805040",86,"0x00806040",81,"0x00705030",77,"0x00804030",45,"0x00a07050",38,"0x00907050",36,"0x00a06040",34,"0x00905040",31,"0x00705040",24,"0x00604030",22,"0x00a08050",20,"0x00907040",18,"0x00b08050",16,"0x00a07040",11,"0x00905030",11,"0x00b07050",10,"0x00906050",10,"11012021  11:24:47"
"21MC010024CUNA03_00205_3_MC15-0644","","",32,23,13,49,0,0,0,0,70,79,23,0,0,0,0,361,0,70,154,0,0,0,224,73,453,203,0,0,0,0,3,0,3,5,0,1,136,426,0,0,0,0,"0x00704030",123,"0x00805040",101,"0x00705030",99,"0x00805030",92,"0x00905030",78,"0x00806040",70,"0x00604030",67,"0x00705040",57,"0x00804030",49,"0x00905040",42,"0x00906040",33,"0x00907050",19,"0x00a06030",9,"0x00a07040",8,"0x00904030",8,"0x00906030",8,"0x00906050",7,"0x00a06040",6,"0x00806050",6,"0x00706040",6,"11012021  11:24:48"
"21MC010024CUNA03_00205_3_MC15-0644","","",37,21,17,34,0,0,0,0,21,143,45,0,0,0,0,439,0,72,161,0,0,0,177,47,515,301,0,0,0,0,3,0,3,5,0,1,229,566,0,0,0,0,"0x00704030",187,"0x00705030",138,"0x00806040",78,"0x00604030",76,"0x00805040",72,"0x00805030",71,"0x00906040",38,"0x00705040",33,"0x00804030",26,"0x00503020",19,"0x00603020",19,"0x00907050",16,"0x00604020",14,"0x00b08050",14,"0x00a07040",13,"0x00605030",13,"0x00a08050",13,"0x00907040",12,"0x00603030",12,"0x00a07050",11,"11012021  11:24:49"
"21MC010024CUNA03_00205_3_MC15-0644","","",41,13,30,28,0,0,0,0,2,217,123,0,0,0,0,452,0,70,141,0,0,0,139,29,488,355,0,0,0,0,3,0,3,5,0,1,200,519,0,0,0,0,"0x00705030",137,"0x00806040",111,"0x00805040",65,"0x00604030",62,"0x00704030",59,"0x00805030",56,"0x00906040",50,"0x00705040",42,"0x00f0a050",31,"0x00605030",25,"0x00b07040",19,"0x00a06040",16,"0x00f09050",15,"0x00f09040",15,"0x00e08040",14,"0x00f0b050",13,"0x00905030",13,"0x00a07040",13,"0x00c07040",12,"0x00d08040",12,"11012021  11:24:50"
"21MC010024CUNA03_00205_3_MC15-0644","","",29,23,11,57,0,0,0,0,131,64,45,2,0,0,0,515,0,75,115,0,0,0,177,30,312,204,0,0,0,0,3,0,3,5,0,1,40,243,0,0,0,0,"0x00906040",105,"0x00806040",89,"0x00805030",82,"0x00705030",60,"0x00805040",55,"0x00907050",45,"0x00705040",44,"0x00a07050",42,"0x00704030",38,"0x00b08050",35,"0x00907040",34,"0x00a06040",30,"0x00604030",27,"0x00706040",27,"0x00a08050",26,"0x00a07040",23,"0x00905040",21,"0x00b07040",14,"0x00c08050",14,"0x00807050",12,"11012021  11:24:54"
"21MC010024CUNA03_00205_3_MC15-0644","","",33,24,9,46,0,0,0,0,22,100,60,0,0,0,0,568,0,72,135,0,0,0,156,23,342,229,0,0,0,0,3,0,3,5,0,1,202,361,0,0,0,0,"0x00705030",135,"0x00806040",133,"0x00805030",98,"0x00704030",95,"0x00906040",84,"0x00805040",74,"0x00604030",66,"0x00705040",35,"0x00804030",32,"0x00905040",24,"0x00907050",22,"0x00a07050",15,"0x00605030",13,"0x00905030",13,"0x00907040",12,"0x00906050",11,"0x00a06040",9,"0x00706040",9,"0x00a07040",8,"0x00b08060",6,"11012021  11:24:55"
"21MC010024CUNA03_00205_3_MC15-0644","","",30,21,12,67,0,0,0,0,29,156,28,0,0,0,0,376,0,66,139,0,0,0,301,138,457,157,0,0,0,0,3,0,3,5,0,1,135,436,0,0,0,0,"0x00906040",166,"0x00805030",122,"0x00805040",115,"0x00704030",67,"0x00806040",64,"0x00905040",54,"0x00804030",46,"0x00a06040",45,"0x00705030",44,"0x00a07050",31,"0x00905030",21,"0x00907050",19,"0x00906050",17,"0x00604030",11,"0x00a07040",9,"0x00705040",9,"0x00a05030",9,"0x00b06030",9,"0x00a06030",8,"0x00703020",7,"11012021  11:24:56"
"21MC010024CUNA03_00205_3_MC15-0644","","",33,24,13,60,0,0,0,0,66,39,14,0,0,0,0,388,0,68,150,0,0,0,264,96,440,166,0,0,0,0,3,0,3,5,0,1,241,525,0,0,0,0,"0x00704030",171,"0x00805030",140,"0x00805040",111,"0x00705030",99,"0x00906040",77,"0x00806040",67,"0x00804030",53,"0x00604030",48,"0x00a07050",25,"0x00905040",24,"0x00905030",24,"0x00705040",17,"0x00906050",16,"0x00907050",15,"0x00a06040",11,"0x00605030",7,"0x00c07040",6,"0x00b06040",4,"0x00a06030",4,"0x00b07040",4,"11012021  11:24:58"
"21MC010024CUNA03_00205_3_MC15-0644","","",29,16,14,88,0,0,0,0,14,154,26,0,0,0,0,556,0,73,134,0,0,0,284,99,340,126,0,0,0,0,3,0,3,5,0,1,197,415,0,0,0,0,"0x00805030",109,"0x00806040",107,"0x00704030",98,"0x00805040",92,"0x00705030",87,"0x00906040",83,"0x00907050",44,"0x00a07050",32,"0x00705040",26,"0x00604030",21,"0x00907040",20,"0x00a08050",19,"0x00804030",18,"0x00a06040",18,"0x00905040",17,"0x00b07050",15,"0x00b08050",12,"0x00a07040",11,"0x00806050",11,"0x00905030",10,"11012021  11:25:00"
"21MC010024CUNA03_00205_3_MC15-0644","","",26,19,10,112,0,0,0,0,20,14,2,0,0,0,0,603,0,75,125,0,0,0,284,67,270,114,0,0,0,0,3,0,3,5,0,1,20,208,0,0,0,0,"0x00806040",172,"0x00805040",116,"0x00805030",113,"0x00704030",104,"0x00906040",64,"0x00705030",64,"0x00705040",48,"0x00907050",47,"0x00604030",42,"0x00806050",32,"0x00905040",29,"0x00804030",20,"0x00a07050",17,"0x00a08050",16,"0x00a06040",13,"0x00706040",12,"0x00907040",10,"0x00807050",9,"0x00b08050",8,"0x00906050",7,"11012021  11:25:03"
"21MC010024CUNA03_00205_3_MC15-0644","","",22,19,9,101,0,0,0,0,29,184,58,0,0,0,0,398,0,71,149,0,0,0,337,127,343,119,0,0,0,0,3,0,3,5,0,1,121,350,0,0,0,0,"0x00705030",128,"0x00704030",116,"0x00604030",92,"0x00806040",87,"0x00805030",83,"0x00805040",74,"0x00705040",56,"0x00906040",54,"0x00804030",22,"0x00b07040",12,"0x00905030",12,"0x00a07040",11,"0x00a06040",11,"0x00905040",10,"0x00d09050",9,"0x00907050",9,"0x00d08040",9,"0x00603020",9,"0x00c07040",8,"0x00907040",8,"11012021  11:25:04"
"21MC010024CUNA03_00205_3_MC15-0644","","",0,-142,143,70,0,0,0,0,32,174,122,0,0,0,0,221,0,68,167,0,0,0,159,19,227,145,0,0,0,0,3,0,3,5,0,1,194,325,0,0,0,0,"0x00604030",117,"0x00704030",98,"0x00705030",98,"0x00503020",81,"0x00906040",55,"0x00805030",52,"0x00805040",50,"0x00806040",44,"0x00b07040",32,"0x00a06040",24,"0x00a07040",23,"0x00c07040",21,"0x00705040",20,"0x00905030",16,"0x00604020",16,"0x00603020",15,"0x00905040",14,"0x00c08050",13,"0x00c08040",12,"0x00d08040",11,"11012021  11:25:06"
"21MC010024CUNA03_00205_3_MC15-0644","","",39,25,17,47,0,0,0,0,12,53,18,0,0,0,0,416,0,71,166,0,0,0,250,102,542,226,0,0,0,0,3,0,3,5,0,1,18,377,0,0,0,0,"0x00704030",126,"0x00805030",105,"0x00705030",93,"0x00806040",85,"0x00805040",80,"0x00705040",78,"0x00906040",62,"0x00905040",55,"0x00804030",47,"0x00604030",46,"0x00905030",39,"0x00a06040",21,"0x00603020",18,"0x00a07050",16,"0x00907050",12,"0x00704020",10,"0x00806050",10,"0x00706040",9,"0x00605030",6,"0x00604020",6,"11012021  11:25:07"
"21MC010024CUNA03_00205_3_MC15-0644","","",34,26,21,43,0,0,0,0,38,26,7,0,0,0,0,328,0,68,146,0,0,0,157,27,373,257,0,0,0,0,3,0,3,5,0,1,78,310,0,0,0,0,"0x00704030",282,"0x00705030",166,"0x00604030",143,"0x00805030",97,"0x00805040",56,"0x00705040",54,"0x00806040",42,"0x00804030",33,"0x00906040",23,"0x00905040",10,"0x00604020",9,"0x00603020",9,"0x00706040",8,"0x00a06040",6,"0x00704020",6,"0x00905030",6,"0x00603030",5,"0x00504030",4,"0x00b06040",3,"0x00c07040",3,"11012021  11:25:08"
"21MC010024CUNA03_00205_3_MC15-0644","","",25,20,5,73,0,0,0,0,35,116,30,0,0,0,0,544,0,73,129,0,0,0,247,65,330,148,0,0,0,0,3,0,3,5,0,1,166,376,0,0,0,0,"0x00806040",90,"0x00705030",87,"0x00704030",80,"0x00906040",75,"0x00604030",59,"0x00907050",56,"0x00805040",50,"0x00805030",48,"0x00a07050",41,"0x00b08050",35,"0x00a06040",32,"0x00905040",26,"0x00905030",26,"0x00c08050",21,"0x00a08050",20,"0x00705040",19,"0x00a07040",18,"0x00b07040",18,"0x00907040",13,"0x00c09060",12,"11012021  11:25:13"
"21MC010024CUNA03_00205_3_MC15-0644","","",58,39,19,53,0,0,0,0,45,94,42,0,0,0,0,503,0,70,145,0,0,0,283,72,503,208,0,0,0,0,3,0,3,5,0,1,227,566,0,0,0,0,"0x00704030",116,"0x00806040",110,"0x00906040",103,"0x00805040",88,"0x00805030",81,"0x00705030",65,"0x00a07050",54,"0x00907050",37,"0x00604030",31,"0x00804030",24,"0x00603020",21,"0x00906050",19,"0x00905040",18,"0x00a07040",17,"0x00705040",16,"0x00a06040",16,"0x00604020",15,"0x00b07040",14,"0x00905030",13,"0x00907040",12,"11012021  11:25:15"
"21MC010024CUNA03_00205_3_MC15-0644","","",27,21,7,61,0,0,0,0,66,48,37,0,0,0,0,486,0,70,147,0,0,0,222,55,354,167,0,0,0,0,3,0,3,5,0,1,272,493,0,0,0,0,"0x00704030",215,"0x00705030",111,"0x00805030",87,"0x00604030",75,"0x00806040",62,"0x00805040",56,"0x00804030",48,"0x00906040",43,"0x00603020",35,"0x00905030",23,"0x00905040",15,"0x00705040",15,"0x00a07050",13,"0x00907050",12,"0x00b07040",12,"0x00c07040",11,"0x00a08050",11,"0x00a07040",10,"0x00907040",10,"0x00a06040",10,"11012021  11:25:15"
"21MC010024CUNA03_00205_3_MC15-0644","","",34,22,12,55,0,0,0,0,24,110,45,0,0,0,0,308,0,68,155,0,0,0,239,76,431,187,0,0,0,0,3,0,3,5,0,1,289,566,0,0,0,0,"0x00704030",185,"0x00804030",106,"0x00705030",87,"0x00604030",82,"0x00805030",79,"0x00805040",67,"0x00906040",39,"0x00806040",37,"0x00603020",35,"0x00905040",25,"0x00a07040",25,"0x00705040",22,"0x00905030",21,"0x00604020",16,"0x00a07050",10,"0x00603030",10,"0x00a06040",9,"0x00907040",8,"0x00906050",7,"0x00605030",7,"11012021  11:25:16"
"21MC010024CUNA03_00205_3_MC15-0644","","",23,18,9,98,0,0,0,0,11,65,26,0,0,0,0,537,0,77,135,0,0,0,211,36,244,146,0,0,0,0,3,0,3,5,0,1,122,262,0,0,0,0,"0x00705030",178,"0x00806040",172,"0x00705040",135,"0x00605030",97,"0x00604030",64,"0x00906040",48,"0x00805040",39,"0x00706040",37,"0x00907040",28,"0x00907050",21,"0x00805030",19,"0x00704030",18,"0x00807040",17,"0x00a06040",11,"0x00b07050",10,"0x00b08050",9,"0x00a07050",9,"0x00a07040",9,"0x00605040",8,"0x00a08050",5,"11012021  11:25:18"
"21MC010024CUNA03_00205_3_MC15-0644","","",32,14,18,46,0,0,0,0,66,58,11,0,0,0,0,394,0,69,142,0,0,0,201,62,452,244,0,0,0,0,3,0,3,5,0,1,64,368,0,0,0,0,"0x00704030",196,"0x00705030",100,"0x00805030",97,"0x00805040",96,"0x00806040",65,"0x00804030",64,"0x00604030",63,"0x00906040",54,"0x00705040",27,"0x00905030",24,"0x00905040",23,"0x00907050",19,"0x00603020",14,"0x00a06040",14,"0x00906050",12,"0x00704020",11,"0x00a07050",9,"0x00604020",8,"0x00703020",7,"0x00806050",5,"11012021  11:25:20"
"21MC010024CUNA03_00205_3_MC15-0644","","",31,15,16,50,0,0,0,0,143,151,54,0,0,0,0,578,0,75,130,0,0,0,236,88,463,207,0,0,0,0,3,0,3,5,0,1,99,388,0,0,0,0,"0x00806040",140,"0x00705030",92,"0x00906040",76,"0x00704030",68,"0x00805030",65,"0x00907050",49,"0x00705040",44,"0x00a07050",41,"0x00604030",37,"0x00805040",34,"0x00706040",23,"0x00b08050",23,"0x00907040",20,"0x00a07040",19,"0x00a06040",18,"0x00b07050",15,"0x00905040",14,"0x00c08050",14,"0x00a08050",13,"0x00c09050",11,"11012021  11:25:21"
"21MC010024CUNA03_00205_3_MC15-0644","","",39,28,15,47,0,0,0,0,20,37,10,0,0,0,0,349,0,68,165,0,0,0,228,66,477,224,0,0,0,0,3,0,3,5,0,1,142,450,0,0,0,0,"0x00704030",201,"0x00705030",124,"0x00604030",105,"0x00805040",74,"0x00804030",70,"0x00805030",65,"0x00806040",64,"0x00603020",55,"0x00705040",53,"0x00905030",23,"0x00906040",22,"0x00905040",20,"0x00704020",14,"0x00604020",12,"0x00503020",11,"0x00703020",9,"0x00504030",6,"0x00605030",6,"0x00904030",6,"0x00603030",5,"11012021  11:25:22"
"21MC010024CUNA03_00205_3_MC15-0644","","",32,21,11,64,0,0,0,0,53,86,18,0,0,0,0,463,0,70,162,0,0,0,301,128,474,185,0,0,0,0,3,0,3,5,0,1,152,453,0,0,0,0,"0x00704030",162,"0x00705030",127,"0x00805030",91,"0x00806040",88,"0x00906040",78,"0x00805040",57,"0x00604030",54,"0x00804030",46,"0x00905040",45,"0x00705040",32,"0x00a06040",30,"0x00905030",22,"0x00a07050",18,"0x00907050",14,"0x00907040",11,"0x00a06050",9,"0x00b07050",9,"0x00a07040",8,"0x00906050",8,"0x00604020",7,"11012021  11:25:24"
"21MC010024CUNA03_00205_3_MC15-0644","","",27,22,7,41,0,0,0,0,58,116,30,0,0,0,0,280,0,68,171,0,0,0,233,91,559,265,0,0,0,0,3,0,3,5,0,1,127,491,0,0,0,0,"0x00704030",239,"0x00604030",126,"0x00804030",102,"0x00705030",87,"0x00805030",61,"0x00603020",43,"0x00705040",43,"0x00805040",42,"0x00806040",38,"0x00905030",29,"0x00905040",21,"0x00906040",21,"0x00703020",19,"0x00605030",11,"0x00904030",10,"0x00604020",10,"0x00603030",9,"0x00704020",9,"0x00907050",6,"0x00703030",5,"11012021  11:25:29"
"21MC010024CUNA03_00205_3_MC15-0644","","",24,19,8,92,0,0,0,0,2,190,42,0,0,0,0,276,0,68,146,0,0,0,255,66,275,109,0,0,0,0,3,0,3,5,0,1,62,227,0,0,0,0,"0x00704030",138,"0x00805040",120,"0x00805030",92,"0x00604030",88,"0x00705030",66,"0x00806040",64,"0x00906040",53,"0x00804030",52,"0x00705040",46,"0x00503020",31,"0x00603020",31,"0x00604020",21,"0x00905030",19,"0x00905040",12,"0x00a06040",10,"0x00906050",9,"0x00704020",9,"0x00b07040",6,"0x00a07040",5,"0x00703020",5,"11012021  11:25:30"
"21MC010024CUNA03_00205_3_MC15-0644","","",31,24,7,71,0,0,0,0,20,146,33,0,0,0,0,259,0,66,158,0,0,0,292,105,407,150,0,0,0,0,3,0,3,5,0,1,85,346,0,0,0,0,"0x00704030",170,"0x00804030",133,"0x00805040",99,"0x00705030",76,"0x00805030",74,"0x00806040",60,"0x00603020",49,"0x00906040",37,"0x00705040",35,"0x00904030",34,"0x00604030",31,"0x00905030",22,"0x00703020",21,"0x00905040",16,"0x00704020",10,"0x00a06040",8,"0x00703030",8,"0x00604020",8,"0x00603030",7,"0x00a07050",7,"11012021  11:25:33"
"21MC010024CUNA03_00205_3_MC15-0644","","",33,23,20,57,0,0,0,0,86,124,51,0,0,0,0,430,0,71,135,0,0,0,278,115,491,212,0,0,0,0,3,0,3,5,0,1,80,390,0,0,0,0,"0x00805030",135,"0x00906040",84,"0x00804030",79,"0x00805040",68,"0x00704030",64,"0x00806040",59,"0x00905040",55,"0x00705030",44,"0x00905030",42,"0x00a07050",33,"0x00a06040",29,"0x00907050",21,"0x00907040",14,"0x00906050",14,"0x00a07040",14,"0x00a08050",13,"0x00603020",11,"0x00705040",11,"0x00b08050",11,"0x00b08060",8,"11012021  11:25:36"
"21MC010024CUNA03_00205_3_MC15-0644","","",39,23,16,56,0,0,0,0,10,159,21,0,0,0,0,482,0,73,137,0,0,0,272,114,491,184,0,0,0,0,3,0,3,5,0,1,34,346,0,0,0,0,"0x00806040",130,"0x00705030",124,"0x00805040",93,"0x00705040",84,"0x00805030",80,"0x00704030",67,"0x00906040",61,"0x00604030",60,"0x00905030",57,"0x00905040",37,"0x00804030",32,"0x00907050",21,"0x00605030",14,"0x00706040",12,"0x00907040",11,"0x00a07050",9,"0x00a06040",9,"0x00503020",6,"0x00a08050",6,"0x00a07040",6,"11012021  11:25:38"
"21MC010024CUNA03_00205_3_MC15-0644","","",43,22,26,40,0,0,0,0,12,40,15,0,0,0,0,388,0,68,146,0,0,0,202,62,504,254,0,0,0,0,3,0,3,5,0,1,144,462,0,0,0,0,"0x00704030",186,"0x00705030",127,"0x00805030",113,"0x00804030",94,"0x00805040",63,"0x00806040",57,"0x00906040",55,"0x00604030",45,"0x00705040",26,"0x00905030",24,"0x00a07050",22,"0x00907050",19,"0x00905040",17,"0x00603020",17,"0x00907040",13,"0x00704020",12,"0x00703020",12,"0x00604020",8,"0x00a08050",7,"0x00b08050",6,"11012021  11:25:40"
"21MC010024CUNA03_00205_3_MC15-0644","","",29,15,14,49,0,0,0,0,176,66,20,1,0,0,0,480,0,70,152,0,0,0,270,133,542,207,0,0,0,0,3,0,3,5,0,1,246,600,0,0,0,0,"0x00705030",132,"0x00704030",128,"0x00805040",103,"0x00805030",102,"0x00906040",71,"0x00806040",70,"0x00804030",62,"0x00604030",51,"0x00905040",39,"0x00a06040",27,"0x00a07050",25,"0x00705040",22,"0x00907050",19,"0x00905030",18,"0x00b07050",9,"0x00907040",8,"0x00b08050",8,"0x00a08050",8,"0x00603020",7,"0x00604020",6,"11012021  11:25:41"
"21MC010024CUNA03_00808_4_MC18-0163","","",37,23,14,49,0,0,0,0,18,32,5,0,0,0,0,104,0,72,77,0,0,0,163,23,333,213,0,0,0,0,3,0,3,5,0,1,96,311,0,0,0,0,"0x00c08050",89,"0x00d09060",74,"0x00c09060",67,"0x00b08050",64,"0x00d08050",51,"0x00c07040",39,"0x00e09060",34,"0x00e08050",34,"0x00f0a060",32,"0x00d09050",30,"0x00e0a060",29,"0x00d0a060",28,"0x00b07040",28,"0x00b07050",28,"0x00c09050",26,"0x00a07050",26,"0x00f09050",24,"0x00a07040",24,"0x00f09060",21,"0x00e09050",19,"11012021  11:26:15"
"21MC010024CUNA03_00808_4_MC18-0163","","",29,29,7,39,0,0,0,0,21,7,2,0,0,0,0,33,0,65,83,0,0,0,139,18,346,253,0,0,0,0,3,0,3,5,0,1,262,488,0,0,0,0,"0x00d08050",109,"0x00e08050",73,"0x00f0a060",69,"0x00d07040",60,"0x00c07040",57,"0x00d09050",57,"0x00f09060",46,"0x00c08050",46,"0x00f09050",40,"0x00d08040",39,"0x00b07040",39,"0x00e09050",38,"0x00e09060",27,"0x00c06040",20,"0x00d07050",20,"0x00e08040",19,"0x00f08050",18,"0x00c07050",15,"0x00c09050",15,"0x00b06040",14,"11012021  11:26:16"
"21MC010024CUNA03_00808_4_MC18-0163","","",12,7,120,91,0,0,0,0,33,2,0,0,0,0,0,18,0,72,71,0,0,0,174,23,213,141,0,0,0,0,3,0,3,5,0,1,80,203,0,0,0,0,"0x00f0a060",146,"0x00f0b070",136,"0x00f0b060",130,"0x00e0a060",85,"0x00f0c070",69,"0x00f0d080",40,"0x00d09050",31,"0x00e09050",30,"0x00e09060",28,"0x00d09060",23,"0x00c08050",20,"0x00e0b070",19,"0x00d0a060",19,"0x00f0c080",18,"0x00f0e080",16,"0x00f09050",16,"0x00f0a050",11,"0x00b08050",10,"0x00c09050",10,"0x00c09060",10,"11012021  11:26:22"
"21MC010024CUNA03_00808_4_MC18-0163","","",32,22,21,54,0,0,0,0,34,7,2,0,0,0,0,46,0,67,81,0,0,0,215,54,392,208,0,0,0,0,3,0,3,5,0,1,168,421,0,0,0,0,"0x00f0a060",107,"0x00f09050",88,"0x00c08050",66,"0x00d08050",59,"0x00e08050",55,"0x00d09050",44,"0x00f09060",41,"0x00e09050",41,"0x00e09060",36,"0x00f0b070",35,"0x00d09060",28,"0x00f0b060",27,"0x00f08050",26,"0x00b07040",25,"0x00c07040",25,"0x00e0a060",22,"0x00d07040",22,"0x00b08050",19,"0x00b07050",14,"0x00c07050",13,"11012021  11:26:31"
"21MC010024CUNA03_00808_4_MC18-0163","","",42,27,27,45,0,0,0,0,46,24,4,0,0,0,0,82,0,66,82,0,0,0,170,29,370,233,0,0,0,0,3,0,3,5,0,1,81,321,0,0,0,0,"0x00f09050",83,"0x00d08050",83,"0x00f0a060",73,"0x00e08050",65,"0x00e09050",65,"0x00e09060",60,"0x00c08050",52,"0x00f09060",31,"0x00d09060",29,"0x00f08050",28,"0x00f0b060",27,"0x00e0a060",26,"0x00d09050",24,"0x00f0a050",22,"0x00b08050",20,"0x00c07040",19,"0x00b07040",19,"0x00d07040",18,"0x00d08040",17,"0x00f0a070",14,"11012021  11:26:32"
"21MC010024CUNA03_00808_4_MC18-0163","","",35,29,6,32,0,0,0,0,7,18,7,0,0,0,0,49,0,67,90,0,0,0,134,18,406,326,0,0,0,0,3,0,3,5,0,1,100,358,0,0,0,0,"0x00c08050",83,"0x00d08050",73,"0x00e09060",60,"0x00b07040",60,"0x00d09060",53,"0x00f0b070",50,"0x00f0a060",47,"0x00e0a060",36,"0x00f09060",35,"0x00d09050",30,"0x00c07040",26,"0x00c07050",26,"0x00a06040",23,"0x00e08050",23,"0x00905030",21,"0x00a06030",19,"0x00f0c070",19,"0x00d0a060",18,"0x00906030",17,"0x00f09050",17,"11012021  11:26:33"
"21MC010024CUNA03_00808_4_MC18-0163","","",28,20,13,312,0,0,0,0,11,24,3,0,0,0,0,106,0,71,79,0,0,0,488,43,318,290,0,0,0,0,3,0,3,5,0,1,36,346,0,0,0,0,"0x00c07040",59,"0x00f08050",45,"0x00c08050",44,"0x00d09060",43,"0x00d07040",42,"0x00c09060",38,"0x00e0a060",38,"0x00f09050",35,"0x00b08050",35,"0x00b07040",35,"0x00e08050",34,"0x00f08040",34,"0x00d08050",27,"0x00f0a060",26,"0x00d0a060",23,"0x00f0b070",22,"0x00e08040",21,"0x00e09050",20,"0x00e0a070",20,"0x00e09060",19,"11012021  11:26:33"
"21MC010024CUNA03_00808_4_MC18-0163","","",32,24,9,50,0,0,0,0,41,5,0,0,0,0,0,70,0,70,82,0,0,0,173,26,336,209,0,0,0,0,3,0,3,5,0,1,266,483,0,0,0,0,"0x00f0a060",124,"0x00f09050",81,"0x00f0b070",58,"0x00f0b060",52,"0x00e09050",49,"0x00e08050",46,"0x00f08050",40,"0x00f0c070",40,"0x00f09060",38,"0x00c08050",35,"0x00d08050",34,"0x00e09060",32,"0x00d09050",29,"0x00e0a060",28,"0x00f08040",24,"0x00b07040",21,"0x00a07040",20,"0x00b08050",18,"0x00f0a050",14,"0x00c07040",12,"11012021  11:26:35"
